employee_id,department,job_level,salary_monthly,tenure_days,num_withdrawals_last_30d,num_withdrawals_last_90d,avg_withdraw_amount,avg_withdraw_pct_of_salary,last_withdraw_days_ago,savings_balance,other_loans,label_request_next_cycle
E09592,hr,senior,35000,38,2,2,3343.903980160711,0.09554011371887745,30,7487.932114177539,0,0
E09593,support,junior,25000,168,0,0,2312.500640291881,0.09250002561167524,163,4725.435892539742,0,0
E09594,engineering,junior,20000,304,1,2,4169.049480154447,0.20845247400772235,50,14294.752573378018,0,0
E09595,engineering,mid,25000,56,0,2,4059.634635943132,0.16238538543772527,114,8154.63630228175,0,0
E09596,sales,junior,20000,435,0,0,2068.9822560439807,0.10344911280219904,86,15272.576719768542,0,0
E09597,hr,junior,25000,1130,0,1,1682.7219385544975,0.0673088775421799,142,10363.310725101337,0,0
E09598,hr,mid,25000,18,0,0,5877.101517419903,0.2350840606967961,131,2403.6307817175675,0,0
E09599,engineering,junior,20000,590,0,0,1020.9548534231708,0.05104774267115854,115,23284.975910193698,0,0
E09600,hr,mid,20000,108,0,0,370.1977454596904,0.01850988727298452,112,2210.038904039516,0,0
E09601,ops,junior,20000,48,1,1,1916.1528896871268,0.09580764448435634,56,25449.511672727935,0,0
E09602,hr,junior,15000,182,1,1,636.5642815861793,0.04243761877241195,43,656.4500463419784,0,0
E09603,support,mid,20000,67,1,1,4587.159466193931,0.22935797330969654,23,12279.651175430385,1,0
E09604,ops,mid,25000,45,1,3,3434.3241658237234,0.13737296663294893,15,2676.078028880685,0,0
E09605,sales,mid,50000,65,0,0,4830.836076196143,0.09661672152392287,146,109.8135460590572,1,0
E09606,support,mid,15000,394,1,3,1278.3821025305601,0.08522547350203734,20,13119.463462019752,0,0
E09607,ops,junior,35000,121,0,1,4707.780664001709,0.1345080189714774,82,789.9930961458301,0,0
E09608,hr,junior,20000,35,0,2,1273.5265361061815,0.06367632680530907,102,7553.74658471266,1,0
E09609,ops,mid,25000,80,0,0,1767.7798379918238,0.07071119351967295,115,5627.322270128857,0,0
E09610,hr,junior,35000,31,0,1,3724.7571552951563,0.10642163300843303,120,2446.7852849768033,0,0
E09611,ops,mid,50000,502,1,1,4529.792108043486,0.09059584216086973,17,10337.267335964441,0,0
E09612,support,mid,25000,43,1,1,1715.4651665136696,0.06861860666054678,32,6245.947029348296,0,0
E09613,ops,senior,25000,32,0,0,2974.583507941844,0.11898334031767376,81,2112.354971060216,0,0
E09614,support,junior,15000,34,1,1,1125.8618702382253,0.07505745801588168,28,1432.1541470513264,0,0
E09615,sales,junior,20000,303,1,1,976.0696804041481,0.048803484020207406,43,15287.854015847535,0,0
E09616,support,senior,35000,83,2,4,9189.45766716922,0.262555933347692,18,15744.583988787197,0,0
E09617,engineering,mid,15000,323,0,0,1903.8029750105418,0.12692019833403612,134,1191.0640249037142,0,0
E09618,hr,mid,20000,55,0,0,2685.1353009199806,0.13425676504599904,177,1774.0818508670793,0,0
E09619,support,junior,35000,88,0,0,3966.147158385892,0.11331849023959692,159,7418.30481640952,0,0
E09620,support,mid,20000,3,1,1,3823.812736906366,0.19119063684531828,22,324.90117916812187,1,0
E09621,sales,junior,15000,423,1,3,724.6467971457843,0.04830978647638562,22,12476.025703063171,0,0
E09622,sales,mid,20000,335,1,2,890.6288594249534,0.04453144297124767,18,1993.3814228990088,0,0
E09623,ops,mid,20000,344,3,4,6331.143816223674,0.31655719081118366,12,3885.599645402689,0,1
E09624,engineering,junior,35000,69,0,0,332.1397037599028,0.009489705821711507,121,4149.810921349243,0,0
E09625,sales,junior,15000,98,0,0,1663.539294824855,0.11090261965499033,77,7204.696489130917,0,0
E09626,engineering,junior,20000,62,0,0,1583.1350724777874,0.07915675362388937,140,3274.6626938239406,0,0
E09627,hr,junior,20000,39,0,1,2848.5305720927136,0.14242652860463567,154,13837.893141372437,0,0
E09628,ops,mid,25000,323,1,1,739.5573808555744,0.029582295234222976,34,18643.655879156137,0,0
E09629,ops,mid,25000,256,0,1,771.1959156981786,0.030847836627927144,84,985.3196477506965,1,1
E09630,sales,junior,50000,169,0,0,5275.718436240281,0.10551436872480563,125,28026.43438101567,0,0
E09631,hr,mid,15000,142,2,3,4399.070409794761,0.29327136065298404,44,207.76341795849532,1,0
E09632,engineering,mid,50000,457,1,2,5336.026692760415,0.10672053385520831,48,8661.285944331838,0,0
E09633,ops,senior,20000,90,1,2,3761.9734033908785,0.18809867016954393,17,1475.5682363685755,0,0
E09634,ops,junior,25000,433,1,2,963.0926874450832,0.03852370749780333,19,1298.6354178799406,0,0
E09635,ops,mid,15000,60,1,2,1886.867231871148,0.12579114879140987,50,8706.3513574779,1,0
E09636,hr,senior,15000,312,2,2,1865.3017576013845,0.12435345050675896,58,457.42544940546844,1,0
E09637,engineering,mid,25000,565,1,1,2004.4696444520857,0.08017878577808343,38,28989.320238922035,0,0
E09638,ops,mid,15000,323,2,2,2723.5701370492807,0.18157134246995205,24,5292.126489556586,0,0
E09639,support,mid,20000,428,0,0,677.8642729814499,0.033893213649072496,120,6099.837411658631,1,1
E09640,sales,junior,35000,147,0,0,1834.8274175776753,0.052423640502219294,101,4481.72235213075,0,0
E09641,engineering,mid,20000,47,1,1,2042.386840609441,0.10211934203047204,30,2232.9074752555885,1,0
E09642,hr,junior,35000,307,1,1,12104.753987747456,0.3458501139356416,59,2756.163939544717,0,0
E09643,hr,junior,35000,801,0,0,5093.9156258116045,0.14554044645176012,79,379.46419627381135,0,1
E09644,ops,mid,35000,122,1,1,4061.8316778220646,0.11605233365205898,10,1000.3151507207468,0,1
E09645,ops,junior,35000,1,2,2,6469.081734119551,0.18483090668913002,42,3815.9847571466903,0,0
E09646,hr,mid,20000,460,1,2,541.2595286039456,0.027062976430197276,17,3177.562481386126,0,0
E09647,hr,mid,25000,128,0,0,3942.8886997140457,0.15771554798856183,169,683.9368262569257,0,0
E09648,ops,junior,35000,139,0,0,12338.97835928968,0.352542238836848,126,2739.1873866949936,0,0
E09649,ops,mid,20000,493,1,1,5785.491647331383,0.28927458236656917,49,2413.834733626242,0,0
E09650,support,senior,15000,61,0,0,196.76457816432804,0.013117638544288537,80,7396.266745453942,0,0
E09651,hr,junior,25000,447,0,1,1453.7332210282736,0.05814932884113095,98,629.2336702034941,1,0
E09652,support,junior,20000,434,2,3,2466.041579074228,0.1233020789537114,29,23918.498685635277,0,0
E09653,sales,junior,35000,219,0,1,971.9756326541399,0.027770732361546854,66,21498.122285016398,0,0
E09654,support,mid,25000,1167,1,1,6830.777665962028,0.2732311066384811,31,68.51487924753194,1,0
E09655,engineering,mid,25000,275,0,0,997.5018296991628,0.03990007318796651,90,93.9578848038096,0,0
E09656,engineering,junior,20000,355,0,0,1546.4684326889164,0.07732342163444582,65,26069.886546454025,1,0
E09657,hr,mid,15000,226,0,0,1989.7707626601418,0.1326513841773428,78,2189.0869111695465,0,0
E09658,sales,junior,50000,313,0,1,2603.2488409070306,0.05206497681814062,121,1314.3356760407232,0,0
E09659,support,senior,35000,2,0,1,1482.787472358494,0.04236535635309983,138,6367.84411369498,0,0
E09660,engineering,junior,25000,266,0,1,1294.263269273866,0.051770530770954636,118,189.96199808654575,0,0
E09661,ops,junior,15000,130,0,0,6154.076572000131,0.4102717714666754,100,9653.331231245536,0,1
E09662,ops,senior,35000,17,0,0,7239.216758379561,0.2068347645251303,130,5246.157525419583,0,1
E09663,hr,junior,15000,935,0,0,492.06898208995335,0.03280459880599689,76,1526.2728789548817,1,0
E09664,ops,mid,35000,516,0,1,411.3173316005537,0.01175192376001582,109,3671.333840237172,0,0
E09665,engineering,junior,35000,122,2,4,3432.592755942687,0.09807407874121962,43,9853.89124210989,0,0
E09666,engineering,mid,25000,201,0,1,273.69518542784226,0.01094780741711369,98,2231.16322532504,0,0
E09667,hr,mid,25000,458,0,0,4188.590354586411,0.16754361418345645,96,2945.8254669864723,0,0
E09668,sales,mid,35000,89,0,2,2657.884373844954,0.07593955353842725,106,13761.187914881682,0,0
E09669,support,mid,25000,349,1,1,1048.8334347642924,0.04195333739057169,21,219.25501594895556,1,0
E09670,ops,junior,50000,46,0,1,4523.562191150767,0.09047124382301534,82,7644.099277153506,0,0
E09671,support,mid,15000,200,1,1,2010.2653399501728,0.1340176893300115,5,2650.866800691743,1,1
E09672,sales,mid,15000,21,1,2,2049.7111197616837,0.13664740798411223,2,6392.452530336572,0,0
E09673,engineering,junior,25000,285,1,2,2748.2602162009375,0.1099304086480375,20,10263.669212974562,0,0
E09674,sales,mid,20000,19,0,0,6146.782539271454,0.3073391269635727,156,8634.851305938166,0,0
E09675,sales,mid,20000,166,1,1,887.5888608821489,0.044379443044107444,12,3196.529884730127,0,0
E09676,hr,mid,15000,396,1,3,3109.164583689834,0.2072776389126556,15,3943.374389459866,1,0
E09677,sales,junior,35000,413,0,0,2941.08084737865,0.08403088135367572,115,1383.099322538573,0,0
E09678,sales,junior,35000,218,2,2,3902.4049328927044,0.11149728379693441,25,2220.500096905414,0,0
E09679,support,junior,25000,211,0,0,2621.416209568356,0.10485664838273423,67,1487.6536722855276,0,0
E09680,support,junior,15000,44,1,1,452.40601700137347,0.0301604011334249,5,1070.0288981348144,1,0
E09681,engineering,junior,20000,242,0,0,1099.7336453002172,0.05498668226501086,127,13156.088033834245,1,0
E09682,engineering,junior,25000,42,2,2,4845.43807657679,0.1938175230630716,40,2157.279235246374,0,0
E09683,support,senior,25000,183,1,2,824.2824061760454,0.032971296247041815,4,3323.404613620695,0,0
E09684,sales,mid,15000,77,1,3,1675.0840547993228,0.11167227031995484,59,532.6229988035356,1,0
E09685,hr,junior,15000,127,1,1,3509.1198485001896,0.233941323233346,45,1515.0523130821682,1,0
E09686,hr,senior,50000,80,0,0,8888.044262778629,0.17776088525557257,137,13523.747385230321,0,0
E09687,support,junior,15000,24,1,3,6242.5264735671535,0.4161684315711436,1,7523.1758702486895,1,1
E09688,support,junior,20000,149,0,1,956.4933800038593,0.047824669000192964,90,11669.378912475762,0,0
E09689,ops,mid,50000,160,1,2,3602.226908562337,0.07204453817124674,24,1874.0901993999112,0,0
E09690,hr,mid,25000,6,0,0,7502.631596243571,0.30010526384974284,138,2170.2536900093473,1,1
E09691,sales,junior,20000,1547,0,0,1380.1871253315837,0.06900935626657918,108,9319.470121921897,0,0
E09692,ops,mid,20000,390,0,0,3884.83226533682,0.194241613266841,121,6103.0277771650735,0,0
E09693,sales,mid,20000,5,0,0,488.3469462591212,0.02441734731295606,82,1040.69396554621,1,0
E09694,support,junior,25000,117,0,1,960.854386566116,0.03843417546264464,98,6033.098147249391,0,0
E09695,support,mid,20000,375,0,1,1364.5824655703216,0.06822912327851607,101,9051.911365543287,0,0
E09696,engineering,junior,15000,92,0,0,458.49292832720636,0.030566195221813756,110,2297.956024725698,0,0
E09697,hr,mid,25000,204,1,2,5783.951109919677,0.2313580443967871,51,748.6883669402935,0,0
E09698,sales,senior,25000,414,0,1,5240.2358160198555,0.20960943264079424,128,1159.2419869459904,0,0
E09699,sales,mid,25000,233,0,0,529.2102477747112,0.021168409910988447,86,1868.8914037115085,0,0
E09700,support,junior,25000,326,2,4,1517.0541355873206,0.06068216542349283,18,13620.022661743567,0,0
E09701,support,junior,50000,21,1,1,8731.437277978996,0.1746287455595799,36,3721.068888514319,0,0
E09702,support,mid,50000,1325,1,2,11678.501623101245,0.2335700324620249,15,6963.606759438751,0,0
E09703,hr,junior,20000,14,0,0,614.6093014261863,0.030730465071309318,111,4431.773087825595,0,0
E09704,support,junior,25000,536,0,0,301.59942246550105,0.012063976898620042,116,1327.3877167219173,0,0
E09705,hr,mid,25000,38,1,1,2821.679276243486,0.11286717104973945,52,569.3149812336121,1,0
E09706,ops,junior,25000,221,1,3,2041.6386791844218,0.08166554716737687,52,1629.0330383994758,1,1
E09707,support,junior,50000,414,0,1,7617.5910774084,0.152351821548168,63,4552.991510202943,0,0
E09708,support,junior,25000,219,0,0,5349.693938635726,0.21398775754542904,62,694.4673072452548,0,0
E09709,engineering,mid,20000,169,2,3,3427.037340069905,0.17135186700349525,32,1880.745372618335,0,0
E09710,hr,senior,15000,499,2,2,1438.3092688949118,0.09588728459299413,44,6059.995795547262,0,0
E09711,hr,junior,35000,387,1,1,9649.084584550901,0.2756881309871686,28,696.5841074071433,0,0
E09712,hr,junior,25000,1057,0,0,1913.2183998858156,0.07652873599543263,116,5438.638773940903,0,0
E09713,sales,junior,25000,114,0,1,239.18252690609208,0.009567301076243684,108,1703.8973885328687,0,0
E09714,sales,mid,35000,280,0,0,7703.0511866905335,0.22008717676258668,94,6207.167023192045,0,0
E09715,support,senior,35000,25,2,2,8312.502682595072,0.23750007664557346,46,7406.605761196751,0,0
E09716,hr,junior,50000,16,0,1,2942.8811191214913,0.05885762238242982,99,2247.880179566222,0,0
E09717,engineering,senior,25000,48,1,1,8944.684541387925,0.35778738165551704,12,4700.916880221209,0,0
E09718,hr,mid,35000,26,1,1,4418.722073192769,0.12624920209122198,30,1779.6793331467827,0,0
E09719,sales,junior,25000,72,0,1,2353.1703509388794,0.09412681403755517,169,14395.242472075051,0,0
E09720,engineering,senior,25000,222,1,1,3060.005764588409,0.12240023058353636,12,7544.741390989652,0,0
E09721,ops,junior,15000,297,0,1,1003.5446398894305,0.0669029759926287,170,12194.704344882079,0,0
E09722,engineering,junior,25000,194,0,0,1925.3314101211402,0.0770132564048456,90,8274.115704269252,0,0
E09723,sales,junior,35000,32,2,2,4963.070887716286,0.14180202536332245,29,7526.641172186919,0,0
E09724,sales,junior,15000,48,1,1,3675.209102642754,0.24501394017618358,26,465.91157033240546,1,0
E09725,ops,junior,25000,1322,0,0,6137.559846884042,0.24550239387536166,125,2065.917289018908,1,0
E09726,sales,junior,15000,1270,1,2,1116.349045314066,0.07442326968760439,5,5724.278223373049,0,0
E09727,ops,mid,15000,263,2,2,3181.4078253707976,0.21209385502471984,16,4584.5363052131615,0,0
E09728,hr,mid,35000,200,0,1,1364.3543499831055,0.038981552856660155,129,1281.3069455782334,0,0
E09729,ops,senior,20000,1783,0,0,1474.422996422323,0.07372114982111615,179,6063.497759306273,0,0
E09730,support,senior,25000,110,0,1,3839.9580123149867,0.15359832049259947,159,3668.170390729097,0,0
E09731,ops,junior,20000,211,0,1,542.1498644724714,0.02710749322362357,162,3920.340880197781,0,0
E09732,hr,mid,25000,255,1,1,2163.9345785346286,0.08655738314138514,43,4895.415101715935,0,0
E09733,sales,mid,35000,48,0,0,1820.432379558479,0.05201235370167083,168,227.21986452239472,0,0
E09734,sales,junior,20000,259,1,2,3617.138420115554,0.1808569210057777,26,3658.4648627267334,0,0
E09735,support,junior,15000,235,2,2,3115.750468418584,0.20771669789457228,20,3748.7632213317506,0,1
E09736,hr,junior,20000,148,1,1,1110.0717907814985,0.05550358953907492,16,3369.826190038927,0,0
E09737,engineering,junior,25000,230,0,0,2888.850434287206,0.11555401737148824,94,1264.1424538534175,0,0
E09738,ops,mid,25000,256,0,0,5871.032483086189,0.23484129932344758,167,11325.937701182243,0,0
E09739,support,mid,25000,28,0,1,647.1345012192241,0.025885380048768968,141,2110.1629227187777,0,0
E09740,ops,junior,20000,843,0,1,618.0879416994616,0.030904397084973077,70,1779.6159686948745,1,0
E09741,sales,junior,20000,382,0,1,914.7039981300711,0.04573519990650356,141,7213.806677314045,1,0
E09742,support,mid,20000,277,0,2,961.5865378708494,0.04807932689354247,145,2874.6705459490618,0,0
E09743,support,senior,35000,103,1,1,7686.977309615126,0.21962792313186075,46,1318.8268640590372,0,0
E09744,engineering,junior,35000,190,0,2,4077.6745279313604,0.11650498651232459,98,23267.5462783437,0,0
E09745,hr,junior,20000,445,0,0,1731.6771025535934,0.08658385512767967,122,9632.126914519988,0,0
E09746,ops,mid,25000,411,1,2,2142.782826951341,0.08571131307805364,8,2954.407547921136,0,0
E09747,support,junior,35000,527,1,3,2098.2746351170945,0.05995070386048841,14,850.8266990741406,0,0
E09748,sales,junior,35000,142,0,3,2507.0088414922975,0.07162882404263707,161,1548.0909708887484,0,0
E09749,support,mid,20000,1055,0,1,348.9985009296107,0.017449925046480536,76,5255.380586977793,0,0
E09750,sales,mid,25000,535,1,1,604.9678627363716,0.024198714509454863,53,2838.9370020532233,0,0
E09751,sales,mid,25000,321,1,1,474.8563303709943,0.018994253214839774,52,2520.4647313148303,0,0
E09752,ops,mid,15000,161,0,0,3212.432286701461,0.2141621524467641,97,12037.642537636806,0,0
E09753,support,junior,25000,159,2,2,7529.816823828182,0.3011926729531273,1,678.1566131425362,1,1
E09754,sales,senior,15000,554,1,2,1481.612016741012,0.0987741344494008,4,4501.996485283593,0,0
E09755,engineering,junior,35000,179,0,0,2674.774792977513,0.07642213694221466,156,1745.270247939543,0,0
E09756,engineering,mid,15000,1736,0,3,236.08393502179567,0.015738929001453045,63,13700.343160498556,0,0
E09757,engineering,mid,35000,19,0,0,3068.334962650108,0.08766671321857451,144,13308.740532077552,0,0
E09758,hr,junior,15000,122,0,0,2596.060733261665,0.17307071555077766,169,3791.016098550203,0,0
E09759,sales,mid,20000,291,2,2,2972.6738491031424,0.14863369245515712,58,1446.2440087791447,0,1
E09760,support,mid,15000,63,1,2,1086.2819274953163,0.07241879516635442,21,4406.8356988858895,1,0
E09761,engineering,senior,20000,641,0,2,19.94571024491331,0.0009972855122456655,75,325.98820154221823,0,0
E09762,hr,junior,15000,144,1,2,1670.954355299814,0.1113969570199876,13,1997.751964075811,0,0
E09763,support,senior,25000,189,0,0,1819.4642796806438,0.07277857118722575,90,5508.12224246282,0,0
E09764,support,mid,15000,196,0,0,1696.3946735692116,0.11309297823794744,175,13252.345411441589,1,0
E09765,hr,mid,25000,43,0,0,5532.418311505235,0.2212967324602094,122,23980.5874252442,0,0
E09766,sales,mid,25000,209,1,4,5687.89279014031,0.2275157116056124,25,1339.8686806351977,1,0
E09767,engineering,mid,35000,98,1,1,181.68117972314445,0.005190890849232699,11,3294.695989930793,0,0
E09768,sales,junior,15000,101,0,0,830.1145466737328,0.05534096977824885,111,2850.241151783177,0,0
E09769,engineering,senior,25000,786,0,0,4820.189502498528,0.19280758009994112,173,1682.7202523678043,0,0
E09770,engineering,junior,25000,564,4,4,5871.7953998715775,0.2348718159948631,12,2337.6168766612504,0,1
E09771,support,junior,15000,138,0,1,1116.55351454469,0.074436900969646,123,3056.9145371516493,0,0
E09772,support,junior,15000,296,1,2,1141.5859118566252,0.07610572745710835,22,11071.597800927098,0,0
E09773,support,junior,15000,208,0,0,508.96150335737593,0.03393076689049173,179,25213.9884129056,1,0
E09774,engineering,junior,15000,426,0,0,2617.2887229151725,0.1744859148610115,65,87.76928902103177,0,0
E09775,engineering,junior,15000,107,0,0,3090.771514822716,0.2060514343215144,118,1660.1212306478994,0,0
E09776,support,mid,35000,1145,2,2,2885.3214305964934,0.08243775515989982,41,1620.7502293619443,0,0
E09777,engineering,senior,15000,94,0,1,2153.370341819089,0.14355802278793925,159,207.81714154798613,0,0
E09778,ops,junior,25000,530,2,4,4511.322359458326,0.18045289437833303,26,302.9718947576286,0,0
E09779,hr,junior,20000,89,1,1,1501.31890748201,0.0750659453741005,24,5804.195251417881,0,0
E09780,hr,junior,35000,619,0,2,3355.126016799543,0.0958607433371298,170,2063.8646553917074,0,0
E09781,sales,mid,50000,485,0,1,3204.9112431181256,0.06409822486236251,74,8033.451903429678,0,0
E09782,ops,mid,15000,124,0,0,1933.7194680521097,0.128914631203474,95,7137.240405286235,0,0
E09783,engineering,mid,35000,75,0,1,1925.5711229579535,0.055016317798798675,83,2030.1532388533633,0,0
E09784,ops,junior,35000,14,1,1,6974.231923550376,0.19926376924429648,5,3992.841151697653,0,0
E09785,engineering,mid,35000,241,1,1,2440.4302734404655,0.06972657924115616,18,120.92306520009178,0,0
E09786,ops,mid,20000,131,0,1,1410.5619356743673,0.07052809678371837,152,196.9879012675264,1,1
E09787,sales,senior,25000,151,0,0,755.7195614088105,0.030228782456352417,93,2288.88948899254,1,0
E09788,sales,mid,25000,756,2,2,7069.477046211376,0.282779081848455,14,399.43732849201143,0,0
E09789,ops,mid,35000,81,0,2,2540.7640289480273,0.07259325796994363,150,7106.6929507871955,0,0
E09790,hr,junior,25000,929,1,1,3647.0434567092925,0.1458817382683717,47,1409.3113070089278,0,0
E09791,engineering,junior,50000,410,1,1,6749.688345227709,0.13499376690455417,5,702.6806502250232,0,0
E09792,engineering,junior,20000,94,0,0,2596.8750296931657,0.1298437514846583,88,1219.3046770655324,0,0
E09793,support,junior,20000,607,0,0,1901.417576315152,0.0950708788157576,121,5956.246651662369,0,0
E09794,support,mid,25000,18,2,3,2208.7358970876257,0.08834943588350502,54,5683.617969882722,0,0
E09795,support,mid,25000,596,0,1,2183.245187089338,0.08732980748357351,72,1165.2526965589093,1,0
E09796,sales,junior,25000,372,0,0,1996.211216478875,0.079848448659155,149,2462.2582283897978,1,0
E09797,ops,senior,50000,275,0,2,2632.4575510625796,0.052649151021251596,96,4656.504587361273,0,0
E09798,ops,junior,25000,90,0,0,2751.702127671739,0.11006808510686956,89,2586.8441291787003,0,0
E09799,ops,junior,50000,33,1,1,15979.752483613582,0.31959504967227165,40,35.853212434941064,0,0
E09800,engineering,mid,35000,564,2,3,5436.088105202745,0.15531680300579273,59,11098.803669555706,0,0
E09801,sales,mid,15000,411,1,2,1768.2027109694875,0.11788018073129916,14,12803.341590912403,0,0
E09802,ops,senior,20000,279,0,2,1964.6860245234004,0.09823430122617002,90,763.8766222030036,0,1
E09803,engineering,mid,20000,137,0,0,1087.8518675008868,0.05439259337504434,113,1310.6613123581074,0,0
E09804,hr,junior,20000,19,0,0,5750.590272522726,0.2875295136261363,62,12378.464868741692,1,0
E09805,support,junior,15000,154,0,1,2040.9557299166734,0.13606371532777822,139,3261.207042481819,0,0
E09806,ops,mid,25000,133,1,1,2312.8828326230714,0.09251531330492285,43,3038.6412581999166,0,0
E09807,engineering,junior,25000,8,1,3,2579.728030732615,0.1031891212293046,34,18967.581966557562,0,0
E09808,support,mid,15000,108,1,2,578.0851438559142,0.03853900959039428,50,9912.587346778426,0,0
E09809,hr,mid,25000,225,0,1,3223.7938200784874,0.1289517528031395,68,2144.5008859682875,0,0
E09810,support,junior,35000,452,0,0,541.9467833046256,0.015484193808703589,151,2793.740637570855,0,0
E09811,ops,junior,35000,71,1,1,700.7440491778852,0.02002125854793958,16,706.3370378999676,0,0
E09812,sales,junior,35000,592,0,0,1674.563378986059,0.04784466797103026,86,12549.21636803408,0,0
E09813,engineering,junior,20000,818,1,2,490.925673670624,0.0245462836835312,45,6678.3298878221585,0,0
E09814,engineering,junior,35000,105,1,1,291.1303109851309,0.008318008885289455,54,3363.8413405087945,0,0
E09815,sales,mid,15000,132,2,2,3627.5796880880735,0.24183864587253823,56,8514.55481619064,0,0
E09816,ops,mid,25000,183,0,0,3051.422981210465,0.12205691924841859,93,6176.344495790743,1,0
E09817,support,junior,35000,509,0,1,6276.214954157213,0.17932042726163464,91,2734.565945142241,1,1
E09818,hr,mid,25000,409,0,1,1921.6265298013002,0.07686506119205201,77,6118.657048850982,0,0
E09819,hr,mid,15000,163,0,0,202.9299490296865,0.013528663268645767,170,665.1143299995294,0,0
E09820,support,mid,25000,1288,0,1,1095.3390024956302,0.04381356009982521,80,1568.79120780874,1,0
E09821,sales,junior,25000,562,0,0,6411.646239280283,0.2564658495712113,64,4094.274660871109,0,0
E09822,hr,junior,15000,1058,2,2,1870.8607565342213,0.12472405043561476,32,2569.488302105998,0,0
E09823,hr,junior,15000,43,1,2,469.41685172815573,0.03129445678187705,9,5856.95620268184,0,0
E09824,sales,junior,35000,1022,1,1,2021.6953765592275,0.05776272504454936,42,8812.330553105701,0,0
E09825,support,mid,20000,267,1,3,3962.400669286563,0.19812003346432813,38,16308.75232589362,0,0
E09826,support,mid,25000,478,0,0,959.8081035155071,0.038392324140620285,84,9026.870895916034,1,0
E09827,hr,junior,50000,424,0,0,2820.394167990921,0.05640788335981842,119,3134.315312314725,0,0
E09828,ops,junior,25000,55,0,0,1580.5737065230953,0.06322294826092381,116,5660.689804736221,0,0
E09829,engineering,junior,15000,386,4,5,2626.8032920935675,0.17512021947290451,20,832.626150291526,0,0
E09830,ops,mid,15000,726,0,2,327.83553380261577,0.02185570225350772,163,1381.8988078755112,0,0
E09831,ops,senior,15000,343,0,1,1572.8131241308217,0.10485420827538812,163,8703.184515304749,1,0
E09832,ops,junior,25000,295,1,1,4234.29161435141,0.16937166457405642,19,1213.7944443468848,0,0
E09833,engineering,mid,20000,521,0,0,3825.852260923514,0.1912926130461757,83,1957.3216365543037,0,0
E09834,ops,junior,15000,460,1,1,1561.691340181236,0.1041127560120824,55,1798.51265348821,0,0
E09835,sales,junior,35000,42,0,1,2626.79763893248,0.07505136111235657,147,539.6961154769651,0,0
E09836,hr,mid,25000,77,0,0,221.16109325735147,0.008846443730294059,178,2462.5027997959064,0,0
E09837,engineering,junior,20000,917,1,1,3488.0418737691048,0.17440209368845525,58,2647.0953399091686,0,0
E09838,support,mid,15000,70,0,0,1627.378098404182,0.10849187322694546,91,218.09321848725364,0,0
E09839,support,junior,20000,172,3,3,1277.0804210882525,0.06385402105441262,50,2051.8595459835065,0,0
E09840,ops,junior,25000,466,1,2,3975.1571187405734,0.15900628474962294,6,5699.119268693813,1,0
E09841,ops,junior,25000,257,0,0,2098.983681247347,0.08395934724989387,125,4651.479327849128,0,0
E09842,hr,mid,15000,590,0,1,1214.316194469507,0.0809544129646338,145,6743.474915437599,0,0
E09843,support,mid,15000,436,1,1,681.7949866409772,0.04545299910939848,6,728.3189719509434,1,1
E09844,engineering,junior,15000,42,0,0,1716.9776527358233,0.11446517684905488,94,7802.905233155112,0,0
E09845,engineering,mid,20000,155,3,3,4406.121292126938,0.22030606460634689,12,4038.551486088281,0,0
E09846,support,mid,20000,148,1,1,518.9239965507874,0.025946199827539367,45,17941.605580309693,1,0
E09847,sales,mid,50000,1271,1,2,9126.182963836633,0.18252365927673264,32,7683.21998890179,1,0
E09848,ops,junior,20000,425,0,1,1554.52870586875,0.07772643529343749,102,490.3209499025954,0,0
E09849,sales,mid,25000,269,3,5,5613.050870526098,0.2245220348210439,32,420.2943131569616,0,0
E09850,engineering,mid,20000,10,0,0,2170.3659130064652,0.10851829565032327,137,2059.499815100764,0,0
E09851,engineering,senior,15000,380,0,0,1808.7354923458684,0.12058236615639123,170,9335.655451747984,1,0
E09852,support,mid,25000,292,0,0,793.102839410508,0.03172411357642032,70,2595.3309526473818,1,0
E09853,ops,junior,15000,235,0,0,1706.635280151552,0.11377568534343681,133,8033.59243598322,0,0
E09854,ops,senior,25000,475,0,0,2700.9379636092062,0.10803751854436826,98,16129.283039300453,0,0
E09855,support,mid,20000,403,0,0,1542.0664529088015,0.07710332264544008,98,3480.094715274919,1,0
E09856,sales,junior,20000,327,0,0,1173.5722401583596,0.05867861200791798,67,622.9726141265992,1,1
E09857,ops,junior,35000,599,2,3,4584.0833048139875,0.13097380870897107,38,364.5135071536303,0,0
E09858,sales,mid,20000,147,1,1,1287.7655799312681,0.06438827899656341,14,3727.5771992157293,0,0
E09859,support,mid,25000,544,1,1,1664.6544177486621,0.06658617670994649,46,10007.631688672798,0,0
E09860,sales,mid,35000,32,1,1,1010.1655409776034,0.028861872599360096,21,2802.1103630176913,0,0
E09861,support,senior,15000,230,2,2,1336.1657427972002,0.08907771618648001,11,3135.8852726179844,0,0
E09862,sales,junior,25000,285,2,3,3474.7999571325813,0.13899199828530326,20,6859.321663526235,0,0
E09863,ops,junior,15000,189,1,2,1285.5934858480762,0.08570623238987174,38,8259.890473134188,0,0
E09864,hr,mid,15000,446,2,2,378.8297470625783,0.025255316470838552,58,3731.8329159194495,0,0
E09865,ops,mid,35000,97,0,3,3507.4435601075024,0.10021267314592865,149,1306.603823719214,0,0
